town,ward,precinct,office,district,party,candidate,votes
Charlton,-,1,President,,Libertarian,Blank Votes,0
Quincy,6,1,President,,Libertarian,No Preference,0
Watertown,-,12,President,,Libertarian,Blank Votes,0
Worcester,9,1,President,,Democratic,Al Sharpton,5
Fitchburg,1,B,President,,Green-Rainbow,Total Votes Cast,0
Swansea,-,2,President,,Green-Rainbow,Total Votes Cast,0
Westport,-,C,President,,Democratic,John F. Kerry,248
Newton,5,3,President,,Green-Rainbow,Lorna Salzman,0
Swampscott,-,5,President,,Republican,All Others,0
Easthampton,-,2,President,,Democratic,Richard E. Gephardt,0
Boston,19,6,President,,Green-Rainbow,Kent Mesplay,0
Medford,6,1,President,,Green-Rainbow,No Preference,0
Boston,6,4,President,,Democratic,Total Votes Cast,220
Lynn,6,1,President,,Democratic,Total Votes Cast,154
Braintree,-,8,President,,Libertarian,Total Votes Cast,0
Cummington,-,1,President,,Republican,Blank Votes,0
Newton,6,3,President,,Democratic,Richard E. Gephardt,0
Stow,-,1,President,,Green-Rainbow,No Preference,1
Taunton,7,A,President,,Democratic,Howard Dean,5
Fall River,4,A,President,,Democratic,Richard E. Gephardt,0
N. Andover,-,8,President,,Democratic,All Others,1
Sherborn,-,1,President,,Democratic,All Others,1
Salem,7,1,President,,Democratic,All Others,0
Northampton,3,A,President,,Libertarian,Ruben Perez,0
Wilmington,-,5,President,,Libertarian,Gary Nolan,2
Westford,-,4,President,,Green-Rainbow,David Cobb,1
Lawrence,D,1,President,,Libertarian,Jeffrey Diket,0
Athol,-,2,President,,Republican,Total Votes Cast,21
Lowell,4,2,President,,Green-Rainbow,David Cobb,0
Chelsea,3,3,President,,Green-Rainbow,Paul Glover,0
Savoy,-,1,President,,Democratic,"Lyndon H. LaRouche, Jr.",0
Everett,2,2,President,,Republican,All Others,0
Arlington,-,14,President,,Republican,George W. Bush,18
Worcester,4,2,President,,Green-Rainbow,Lorna Salzman,0
Northbridge,-,3,President,,Republican,Total Votes Cast,23
Lynn,6,1,President,,Democratic,Carol Moseley Braun,0
Lexington,-,2,President,,Republican,George W. Bush,98
Winchester,-,7,President,,Libertarian,Gary Nolan,0
Westford,-,5,President,,Democratic,"Lyndon H. LaRouche, Jr.",0
Beverly,3,2,President,,Democratic,No Preference,1
Springfield,2,F,President,,Democratic,Wesley K. Clark,1
Revere,4,2,President,,Libertarian,Blank Votes,0
Chelmsford,-,9,President,,Democratic,Wesley K. Clark,5
Hamilton,-,2,President,,Libertarian,Jeffrey Diket,0
Chicopee,3,AW,President,,Libertarian,Ruben Perez,0
Becket,-,1,President,,Democratic,Total Votes Cast,118
Attleboro,2,B,President,,Democratic,Joseph Lieberman,6
N. Attleborough,-,6,President,,Republican,Total Votes Cast,242
Truro,-,1,President,,Democratic,John Edwards,55
Dracut,-,3,President,,Green-Rainbow,Lorna Salzman,0
Boston,22,3,President,,Republican,Blank Votes,2
Fall River,2,B,President,,Democratic,All Others,0
Hopkinton,-,4,President,,Republican,No Preference,2
Springfield,2,B,President,,Republican,Total Votes Cast,2
Boston,17,14,President,,Libertarian,All Others,0
Quincy,5,5,President,,Libertarian,Ruben Perez,0
Boston,1,11,President,,Green-Rainbow,Lorna Salzman,0
Reading,-,6,President,,Democratic,Joseph Lieberman,4
Orange,-,1,President,,Libertarian,Michael Badnarik,0
Tewksbury,-,3,President,,Green-Rainbow,Paul Glover,0
New Bedford,2,B,President,,Republican,No Preference,0
Needham,-,F,President,,Republican,George W. Bush,139
Newton,2,3,President,,Green-Rainbow,Lorna Salzman,1
Medford,1,2,President,,Democratic,Al Sharpton,7
Framingham,-,8,President,,Democratic,All Others,2
Easton,-,5,President,,Democratic,"Lyndon H. LaRouche, Jr.",0
Lowell,10,2,President,,Green-Rainbow,David Cobb,0
Melrose,4,1,President,,Green-Rainbow,Lorna Salzman,0
Newburyport,6,1,President,,Democratic,Wesley K. Clark,0
Quincy,1,1,President,,Democratic,Joseph Lieberman,6
Pittsfield,7,A,President,,Democratic,No Preference,1
Scituate,-,4,President,,Republican,Blank Votes,3
Chelsea,4,4,President,,Libertarian,Blank Votes,0
Lowell,1,3,President,,Green-Rainbow,Total Votes Cast,0
W. Bridgewater,-,2,President,,Libertarian,Total Votes Cast,1
Wayland,-,1,President,,Republican,All Others,2
Boston,11,4,President,,Green-Rainbow,Paul Glover,0
Haverhill,4,2,President,,Democratic,Joseph Lieberman,7
New Bedford,4,F,President,,Democratic,Howard Dean,2
Lancaster,-,1,President,,Democratic,Dennis J. Kucinich,6
Dudley,-,4,President,,Democratic,Wesley K. Clark,0
Peabody,2,1,President,,Democratic,John Edwards,29
Clinton,-,3,President,,Democratic,Richard E. Gephardt,1
Worcester,5,3,President,,Libertarian,Blank Votes,0
Melrose,7,2,President,,Democratic,John F. Kerry,220
Hudson,-,7,President,,Republican,George W. Bush,11
Boxford,-,1,President,,Democratic,Blank Votes,0
Stoughton,-,5,President,,Democratic,Dennis J. Kucinich,8
Peabody,4,1,President,,Democratic,Total Votes Cast,317
Marblehead,-,2,President,,Green-Rainbow,Paul Glover,0
Lawrence,E,1,President,,Republican,No Preference,3
Lowell,2,2,President,,Green-Rainbow,Kent Mesplay,0
Milford,-,5,President,,Democratic,Dennis J. Kucinich,1
Clinton,-,4,President,,Republican,No Preference,4
Burlington,-,4,President,,Green-Rainbow,David Cobb,0
Revere,2,3,President,,Libertarian,Jeffrey Diket,0
Springfield,7,D,President,,Democratic,Carol Moseley Braun,0
Pittsfield,1,A,President,,Republican,George W. Bush,5
Westford,-,3,President,,Libertarian,Ruben Perez,0
Lexington,-,1,President,,Libertarian,Gary Nolan,0
Whitman,-,2,President,,Green-Rainbow,All Others,0
Norwood,-,9,President,,Libertarian,Blank Votes,0
Boston,20,2,President,,Green-Rainbow,Kent Mesplay,0
Framingham,-,8,President,,Libertarian,Michael Badnarik,0
Abington,-,4,President,,Republican,Total Votes Cast,35
Mashpee,-,3,President,,Democratic,John F. Kerry,139
S. Hadley,-,D,President,,Democratic,All Others,0
Fairhaven,-,4,President,,Democratic,Al Sharpton,2
Worcester,7,3,President,,Republican,Total Votes Cast,17
New Bedford,2,B,President,,Democratic,Dennis J. Kucinich,1
Barnstable,-,11,President,,Libertarian,Ruben Perez,0
Princeton,-,1,President,,Libertarian,Blank Votes,2
Falmouth,-,6,President,,Democratic,Al Sharpton,8
Canton,-,4,President,,Democratic,No Preference,4
Hadley,-,1,President,,Libertarian,Michael Badnarik,0
New Bedford,1,E,President,,Libertarian,Michael Badnarik,0
Worcester,9,4,President,,Libertarian,Gary Nolan,0
Adams,-,1,President,,Libertarian,Blank Votes,0
Clarksburg,-,1,President,,Democratic,Total Votes Cast,135
Salem,7,1,President,,Green-Rainbow,Kent Mesplay,0
Boston,4,1,President,,Republican,Blank Votes,1
Framingham,-,6,President,,Democratic,Dennis J. Kucinich,5
Marlborough,5,1,President,,Democratic,Blank Votes,5
Cambridge,10,2,President,,Democratic,John F. Kerry,453
Ashfield,-,1,President,,Libertarian,Ruben Perez,0
Ashland,-,1,President,,Democratic,Blank Votes,3
Brookline,-,10,President,,Democratic,John F. Kerry,285
Boston,3,3,President,,Democratic,John Edwards,32
Barre,-,2,President,,Green-Rainbow,All Others,0
Marlborough,1,1,President,,Democratic,Carol Moseley Braun,0
Pembroke,-,5,President,,Republican,No Preference,2
Swampscott,-,6,President,,Green-Rainbow,Blank Votes,0
Milton,-,9,President,,Green-Rainbow,All Others,0
Springfield,2,G,President,,Republican,No Preference,2
Somerville,4,3,President,,Libertarian,Aaron Russo,1
Montague,-,6,President,,Democratic,All Others,0
Stoughton,-,2,President,,Democratic,John Edwards,69
Dracut,-,3,President,,Libertarian,Ruben Perez,0
Barnstable,-,6,President,,Green-Rainbow,All Others,0
Dedham,-,2,President,,Democratic,Howard Dean,8
Rochester,-,1,President,,Green-Rainbow,Paul Glover,0
Lynn,4,2,President,,Democratic,Howard Dean,0
Boston,20,5,President,,Green-Rainbow,Blank Votes,0
Somerville,7,1,President,,Democratic,Carol Moseley Braun,4
Chicopee,2,A,President,,Libertarian,Aaron Russo,0
Wellesley,-,E,President,,Green-Rainbow,Blank Votes,0
Winchester,-,8,President,,Green-Rainbow,No Preference,0
Avon,-,1,President,,Republican,George W. Bush,54
Taunton,1,A,President,,Democratic,Carol Moseley Braun,1
Oak Bluffs,-,1,President,,Republican,No Preference,6
Mansfield,-,4,President,,Green-Rainbow,Kent Mesplay,0
Dartmouth,-,3,President,,Democratic,John F. Kerry,73
Tolland,-,1,President,,Republican,Blank Votes,0
Pittsfield,6,A,President,,Green-Rainbow,Blank Votes,0
Danvers,-,1,President,,Libertarian,Aaron Russo,0
Brockton,7,B,President,,Green-Rainbow,Lorna Salzman,0
Chicopee,1,B,President,,Green-Rainbow,David Cobb,0
Wilmington,-,6,President,,Democratic,Al Sharpton,5
Marlborough,5,1,President,,Libertarian,Jeffrey Diket,0
Malden,7,1,President,,Libertarian,Jeffrey Diket,0
Grafton,-,1,President,,Democratic,Richard E. Gephardt,0
Danvers,-,8,President,,Democratic,All Others,2
Southborough,-,3,President,,Democratic,John F. Kerry,197
Arlington,-,14,President,,Democratic,All Others,0
Brockton,5,D,President,,Democratic,Al Sharpton,7
Tisbury,-,1,President,,Democratic,Joseph Lieberman,2
Attleboro,6,B,President,,Democratic,"Lyndon H. LaRouche, Jr.",0
Lowell,8,3,President,,Green-Rainbow,Paul Glover,0
Winthrop,-,3,President,,Libertarian,Ruben Perez,0
Sunderland,-,1,President,,Green-Rainbow,No Preference,0
Montague,-,2,President,,Green-Rainbow,Kent Mesplay,0
Beverly,1,2,President,,Green-Rainbow,All Others,0
Middleborough,-,3,President,,Libertarian,Total Votes Cast,0
Everett,4,2,President,,Green-Rainbow,Blank Votes,0
Dedham,-,4,President,,Libertarian,Gary Nolan,0
Boston,7,3,President,,Republican,No Preference,1
Methuen,-,6,President,,Democratic,Joseph Lieberman,2
Gardner,2,B,President,,Democratic,John Edwards,20
Southbridge,-,5,President,,Democratic,Wesley K. Clark,1
Boston,21,5,President,,Libertarian,Blank Votes,0
S. Hadley,-,C,President,,Green-Rainbow,David Cobb,0
Foxborough,-,4,President,,Democratic,Carol Moseley Braun,0
Hanover,-,3,President,,Democratic,Dennis J. Kucinich,4
Brookline,-,7,President,,Libertarian,Jeffrey Diket,0
Harwich,-,3,President,,Democratic,Total Votes Cast,343
Stoneham,-,3,President,,Republican,No Preference,1
Andover,-,4,President,,Green-Rainbow,No Preference,0
Beverly,2,2,President,,Libertarian,Blank Votes,0
Yarmouth,-,2,President,,Libertarian,Aaron Russo,0
Quincy,1,2,President,,Democratic,Joseph Lieberman,2
Saugus,-,5,President,,Libertarian,Blank Votes,0
New Bedford,5,C,President,,Democratic,John F. Kerry,138
Ipswich,-,2,President,,Democratic,John F. Kerry,303
Saugus,-,3,President,,Libertarian,Aaron Russo,0
Beverly,5,2,President,,Democratic,Wesley K. Clark,1
Cambridge,9,1,President,,Democratic,Dennis J. Kucinich,61
Lynn,2,2,President,,Democratic,Joseph Lieberman,3
Quincy,5,4,President,,Green-Rainbow,No Preference,0
Middlefield,-,1,President,,Democratic,Joseph Lieberman,0
Haverhill,3,2,President,,Green-Rainbow,Kent Mesplay,1
Marblehead,-,7,President,,Republican,All Others,1
Boston,19,11,President,,Green-Rainbow,Total Votes Cast,1
Melrose,5,1,President,,Democratic,Carol Moseley Braun,0
Stoughton,-,1,President,,Democratic,Al Sharpton,6
Newton,6,1,President,,Republican,Blank Votes,0
Boston,1,9,President,,Green-Rainbow,All Others,0
Lynn,2,2,President,,Republican,George W. Bush,13
Greenfield,-,1,President,,Libertarian,Michael Badnarik,0
Boston,14,6,President,,Libertarian,Ruben Perez,0
New Salem,-,1,President,,Green-Rainbow,No Preference,0
Northampton,5,A,President,,Libertarian,No Preference,0
Lakeville,-,2,President,,Democratic,Wesley K. Clark,2
Watertown,-,4,President,,Democratic,John Edwards,69
Dracut,-,6A,President,,Green-Rainbow,No Preference,0
Gill,-,1,President,,Republican,George W. Bush,8
Wellesley,-,G,President,,Libertarian,Total Votes Cast,0
Boston,17,3,President,,Libertarian,Ruben Perez,0
Newton,3,2,President,,Democratic,John F. Kerry,353
Natick,-,8,President,,Republican,George W. Bush,60
Agawam,-,8,President,,Democratic,John Edwards,37
Marlborough,2,1,President,,Libertarian,Jeffrey Diket,0
Taunton,5,A,President,,Green-Rainbow,Lorna Salzman,0
Needham,-,H,President,,Green-Rainbow,No Preference,0
Tyngsborough,-,2,President,,Libertarian,All Others,0
Braintree,-,8,President,,Libertarian,Aaron Russo,0
Westfield,5,B,President,,Green-Rainbow,Lorna Salzman,0
Westminster,-,2,President,,Democratic,Al Sharpton,2
Methuen,-,5,President,,Republican,All Others,0
N. Attleborough,-,6,President,,Democratic,John F. Kerry,207
Cheshire,-,1,President,,Libertarian,Gary Nolan,0
Dracut,-,4,President,,Green-Rainbow,All Others,0
Chicopee,8,B,President,,Democratic,Wesley K. Clark,1
Boston,21,7,President,,Green-Rainbow,Blank Votes,0
Boston,4,6,President,,Green-Rainbow,No Preference,0
Rockport,-,1,President,,Libertarian,Blank Votes,0
Quincy,5,1,President,,Republican,Total Votes Cast,45
Montague,-,2,President,,Democratic,Joseph Lieberman,0
Boston,3,7,President,,Republican,Total Votes Cast,11
Holyoke,4,B,President,,Green-Rainbow,Lorna Salzman,0
Chelsea,3,3,President,,Democratic,Carol Moseley Braun,0
Boston,8,4,President,,Libertarian,Jeffrey Diket,0
Westfield,5,B,President,,Democratic,Richard E. Gephardt,0
Boston,18,2,President,,Libertarian,No Preference,0
Boston,10,2,President,,Republican,All Others,0
Somerville,7,1,President,,Democratic,Al Sharpton,9
Bedford,-,3,President,,Green-Rainbow,Kent Mesplay,0
Braintree,-,10,President,,Green-Rainbow,Paul Glover,0
Gardner,1,C,President,,Libertarian,All Others,0
Salem,5,1,President,,Democratic,Howard Dean,9
Chicopee,5,A,President,,Libertarian,Jeffrey Diket,0
Mashpee,-,2,President,,Republican,Total Votes Cast,27
Lawrence,A,2,President,,Democratic,Total Votes Cast,89
Revere,6,1,President,,Republican,Blank Votes,4
S. Hadley,-,A,President,,Democratic,Wesley K. Clark,0
Holyoke,5,A,President,,Republican,George W. Bush,29
Newton,7,1,President,,Republican,Blank Votes,3
Clinton,-,3,President,,Libertarian,All Others,0
Boston,20,5,President,,Libertarian,Michael Badnarik,0
Westfield,6,A,President,,Green-Rainbow,No Preference,0
Lowell,4,1,President,,Green-Rainbow,Total Votes Cast,1
S. Hadley,-,B,President,,Democratic,Carol Moseley Braun,0
W. Newbury,-,1,President,,Democratic,John Edwards,99
Woburn,6,1,President,,Democratic,Richard E. Gephardt,0
Norwood,-,9,President,,Libertarian,Michael Badnarik,0
Waltham,2,1,President,,Libertarian,Gary Nolan,0
Wenham,-,1,President,,Libertarian,Aaron Russo,0
Groton,-,3,President,,Green-Rainbow,Paul Glover,0
N. Attleborough,-,9,President,,Republican,No Preference,10
Gardner,2,A,President,,Democratic,Total Votes Cast,162
Northampton,6,B,President,,Democratic,Carol Moseley Braun,1
Newton,5,4,President,,Libertarian,Aaron Russo,0
Brookline,-,15,President,,Libertarian,Gary Nolan,0
Needham,-,F,President,,Democratic,John F. Kerry,550
Boston,8,4,President,,Republican,Blank Votes,0
Chicopee,4,A,President,,Democratic,Joseph Lieberman,2
Ludlow,-,6,President,,Republican,All Others,0
Boston,22,1,President,,Libertarian,No Preference,0
Needham,-,F,President,,Libertarian,Gary Nolan,0
Yarmouth,-,5,President,,Libertarian,Blank Votes,0
Chatham,-,1,President,,Green-Rainbow,All Others,0
Lexington,-,1,President,,Democratic,"Lyndon H. LaRouche, Jr.",2
Halifax,-,1,President,,Democratic,Richard E. Gephardt,0
Whitman,-,1,President,,Democratic,All Others,0
Petersham,-,1,President,,Republican,Blank Votes,2
Sudbury,-,5,President,,Republican,All Others,3
Ludlow,-,1,President,,Democratic,Dennis J. Kucinich,9
Peabody,6,2,President,,Libertarian,Aaron Russo,0
Lawrence,D,1,President,,Democratic,Howard Dean,2
Newton,8,4,President,,Libertarian,Jeffrey Diket,0
Boston,20,9,President,,Green-Rainbow,No Preference,0
Reading,-,8,President,,Libertarian,Aaron Russo,0
Marblehead,-,3,President,,Democratic,Wesley K. Clark,3
New Bedford,5,F,President,,Democratic,Joseph Lieberman,2
Boston,7,2,President,,Green-Rainbow,Lorna Salzman,0
Newton,7,1,President,,Republican,George W. Bush,14
Newton,6,4,President,,Republican,No Preference,2
Worcester,3,2,President,,Green-Rainbow,Total Votes Cast,0
Beverly,2,1,President,,Green-Rainbow,All Others,0
Millbury,-,1,President,,Libertarian,Total Votes Cast,0
Holden,-,5,President,,Libertarian,Ruben Perez,0
Springfield,6,B,President,,Democratic,Al Sharpton,5
Edgartown,-,1,President,,Republican,No Preference,4
Lowell,11,3,President,,Democratic,Al Sharpton,0
Arlington,-,7,President,,Democratic,Wesley K. Clark,2
Boston,11,8,President,,Democratic,Total Votes Cast,295
Brookline,-,9,President,,Democratic,"Lyndon H. LaRouche, Jr.",2
Boston,9,1,President,,Republican,All Others,1
Dracut,-,7,President,,Democratic,All Others,1
Concord,-,2,President,,Green-Rainbow,No Preference,0
Marlborough,6,1,President,,Libertarian,No Preference,0
Haverhill,2,1,President,,Democratic,Carol Moseley Braun,1
Easthampton,-,5,President,,Republican,Blank Votes,0
Everett,3,2,President,,Republican,George W. Bush,12
Charlton,-,3,President,,Green-Rainbow,No Preference,0
Norwood,-,6,President,,Democratic,No Preference,4
Chatham,-,2,President,,Democratic,Richard E. Gephardt,0
Woburn,2,2,President,,Democratic,John F. Kerry,144
Yarmouth,-,5,President,,Democratic,Blank Votes,0
Holyoke,1,A,President,,Democratic,All Others,0
Brockton,1,B,President,,Libertarian,Gary Nolan,0
Somerset,-,1,President,,Republican,George W. Bush,16
Nahant,-,1,President,,Democratic,Howard Dean,13
Boston,7,9,President,,Libertarian,Aaron Russo,0
New Bedford,2,A,President,,Libertarian,Total Votes Cast,0
Brookline,-,12,President,,Democratic,Al Sharpton,6
Newton,4,3,President,,Libertarian,Gary Nolan,0
Springfield,8,G,President,,Democratic,"Lyndon H. LaRouche, Jr.",0
Everett,2,3,President,,Libertarian,No Preference,0
Sherborn,-,1,President,,Libertarian,Gary Nolan,0
Peabody,3,2,President,,Republican,George W. Bush,15
Newton,7,1,President,,Libertarian,All Others,0
Winchester,-,4,President,,Green-Rainbow,Kent Mesplay,0
Rowley,-,1,President,,Democratic,Joseph Lieberman,9
Lawrence,F,3,President,,Democratic,Carol Moseley Braun,0
Sterling,-,1,President,,Libertarian,All Others,0
Boston,3,8,President,,Democratic,"Lyndon H. LaRouche, Jr.",0
Falmouth,-,2,President,,Green-Rainbow,Paul Glover,0
Fitchburg,3,B,President,,Green-Rainbow,No Preference,0
Wales,-,1,President,,Libertarian,Aaron Russo,0
Natick,-,10,President,,Democratic,"Lyndon H. LaRouche, Jr.",1
Uxbridge,-,3,President,,Libertarian,Gary Nolan,0
N. Andover,-,5,President,,Democratic,Wesley K. Clark,1
